13.3,0,2,0.32,-3,14.8,2.051
14.3,0,0.7,0.29,-3.5,13.8,2.674
16.3,0,1.7,0.21,-6.1,12.6,3.282
17.6,0,2.5,0.18,-7,11.8,3.54
18.5,0,2.6,0.15,-8.6,11.3,4.571
18,0,3,0.12,-11.8,10.7,4.975
16.8,0,3,0.11,-13.9,11.1,4.418
15.1,0,1.8,0.18,-9,12.1,4.293
13.8,0,2.2,0.27,-4.9,13.2,4.232
12.3,0,1.5,0.39,-1.2,13.7,3.386
11.9,0,0.7,0.42,-0.6,13.9,4.124
10.7,0,0.8,0.44,-1,13.7,3.233
10.6,0,0.8,0.45,-0.8,14,3.227
9.4,0,0,0.54,0.5,13.7,2.59
8.5,0,1.1,0.54,-0.2,13.5,2.841
7.8,0,0.8,0.55,-0.6,13.4,1.991
6.9,0,0.5,0.64,0.5,13.2,2.257
6.6,0,0.1,0.66,0.6,13.5,1.406
6.5,0,0.6,0.69,1.2,14.5,1.546
7.3,0,0.1,0.65,1.1,14.9,1.54
8.2,0,0.2,0.64,1.7,15.3,1.376
10.2,0,0.6,0.56,1.7,16,1.498
12,0,0.5,0.59,4.2,16.1,1.54
13.7,0,0.8,0.51,3.7,15.9,1.451
15.7,0,1.2,0.43,3.1,15.4,1.465
17.4,0,1.1,0.39,3.2,14.8,1.396
19,0,1.4,0.35,3.1,13.8,1.249
19.7,0,1.3,0.31,2,12.8,1.403
20.6,0,1.6,0.26,0.4,12.4,1.669
20.3,0,2.5,0.24,-0.9,12.4,1.492
18.5,0,3.5,0.4,4.6,13,1.035
16.3,0,1.2,0.48,5.2,13.5,1.1
15.1,0,0.6,0.44,2.9,14.3,1.1
14.3,0,0.8,0.5,4,15,0.775
13.6,0,0.7,0.53,4.1,15.1,1.209
12.3,0,0.6,0.62,5.2,15,0.508
11.5,0,0.4,0.65,5.1,15.2,0.455
10.1,0,0.2,0.7,4.8,15.1,0.371
9.6,0,0.6,0.72,4.7,15,0.33
9.1,0,0.9,0.73,4.5,15,0.5
8,0,0.7,0.76,4,15,0.348
6.8,0,0.3,0.8,3.5,15.4,0.4
6.3,0,0.4,0.8,3,15.7,0.3
6.4,0,0.6,0.78,2.8,16.2,0.269
5.9,0,0.8,0.83,3.2,16.9,0.207
8.6,0,1.5,0.75,4.4,16.6,0.25
11.6,0,0.9,0.64,5,16.8,0.294
14.6,0,1.1,0.48,3.6,16.3,0.515
18.2,0,0.8,0.32,1.2,15.2,0.838
20,0,1.3,0.22,-2.3,14.4,1.013
20.7,0,1,0.19,-3.7,13.2,1.645
21.4,0,0.6,0.18,-3.9,12,1.532
21.8,0,0.8,0.15,-6,11.1,1.715
22,0,1.4,0.15,-5.8,10.6,1.45
21.3,0,1.2,0.14,-7.3,10.8,1.72
19.8,0,0.8,0.17,-5.9,10.8,1.633
18.2,0,0.7,0.23,-3.3,11.1,1.305
16.6,0,0.3,0.26,-3,11.5,1.038
15.3,0,0.7,0.29,-2.6,12,1.052
15.1,0,0.8,0.33,-1,12.4,1.462
13.5,0,1,0.39,-0.2,12.3,1.118
12.6,0,0.6,0.42,0,11.9,1.128
12.1,0,1.2,0.42,-0.4,11.6,1.718
11.8,0,0.8,0.43,-0.3,10.5,1.287
10.1,0,1,0.51,0.4,10.3,0.753
10.5,0,0.6,0.49,0.2,9.7,0.861
10.1,0,0.1,0.52,0.6,9.3,0.949
10.3,0,0.1,0.53,1.1,9.1,0.9
10.8,0,0.3,0.53,1.5,8.5,0.869
12,0,0.5,0.5,1.8,8.4,0.787
15.1,0,2.3,0.37,0.4,8.2,2.162
16.1,0,2.3,0.34,0.2,7.1,2.35
16.4,0,2,0.38,2,6.2,2.161
15.5,0,0.5,0.47,4.2,5.1,2.379
14.5,0,1.8,0.58,6.3,4.1,2.697
13,1.8,1.5,0.74,8.4,2.6,1.287
13.5,0,1.9,0.75,9.1,0.8,1.179
13.1,0,0.5,0.8,9.7,0,1.1
13.1,4.1,0.5,0.82,10,-0.6,1.1
13.5,0,1.2,0.82,10.4,-1.3,1.256
13.3,0,0.8,0.85,10.8,-1.5,0.617
13.3,3.1,0.5,0.86,11,-2,0.467
13.6,0,0.2,0.89,11.8,-2.7,0.416
14.1,0,0.5,0.87,11.9,-3.6,0.563
14.3,1.8,0.8,0.88,12.3,-4.5,0.511
14.3,0,0.9,0.88,12.3,-5.2,0.241
14.1,0,0.8,0.89,12.3,-5.1,0.318
13.8,2,2.5,0.88,11.8,-5.5,1.1
12,0,3.2,0.88,10,-5.1,0.299
10.8,0,2.9,0.85,8.3,-4.5,2.608
9.8,0,3.2,0.85,7.3,-4,2.087
9.1,0,2.7,0.86,6.8,-3.3,0.407
9.6,0,1.9,0.86,7.3,-3.4,2.103
9.7,0,2.1,0.85,7.2,-2.7,2.425
9.5,0,2.9,0.86,7.2,-1.9,1.321
9.8,0,2.3,0.84,7.2,-1.6,2.25
9.3,0,2.8,0.83,6.5,-1.4,2.425
9.6,0,2.9,0.83,6.8,-1.6,2.117
10,0,3.2,0.83,7.2,-1.8,1.229
10.1,0,2.3,0.82,7.1,-1.7,1.44
10.3,0,2.5,0.81,7.1,-1.5,1.296
10.8,0,2.6,0.78,7.1,-1.4,2.034
10.8,0,1.9,0.76,6.7,-1.6,1.576
10.5,0,1.3,0.78,6.8,-1,1.032
10.3,0,1.4,0.78,6.6,-0.6,1.179
10.3,0,0.7,0.79,6.8,-0.5,1.04
10.3,0,1.1,0.8,6.9,-0.8,0.936
10.5,0,1.5,0.8,7.1,-1.4,0.772
10.1,0,1.6,0.86,7.8,-1.1,0.278
10.9,0,2.6,0.85,8.4,-0.7,0.438
10.6,0,3.1,0.85,8.1,-0.4,0.495
10.6,0,3.4,0.8,7.2,-0.5,0.351
10.3,0,3,0.79,6.8,-0.1,0.254
9.8,0,1.7,0.79,6.3,0.5,0.212
9.3,0,2,0.73,4.6,1.3,0.195
9.1,0,1.1,0.74,4.7,2.2,0.177
9.6,0,2.1,0.7,4.3,2.8,0.174
10.1,0,1.8,0.67,4.2,3,0.3
11.8,0,1.7,0.59,4,3,0.231
13.4,0,2.1,0.47,2.2,3,0.341
14.9,0,2.7,0.35,-0.4,2.4,0.539
16,0,2.4,0.31,-1.1,2.4,0.604
16.5,0,3.1,0.24,-4.1,2.2,1.077
16.5,0,3,0.27,-2.5,1.3,1.1
17.1,0,3.1,0.24,-3.6,1,0.834
16.2,0,3.3,0.16,-9.6,1.6,1.665
15,0,2.8,0.24,-5.4,1.4,1.506
13.8,0,1.9,0.29,-3.9,2.1,1.523
12.7,0,1.8,0.33,-3.1,2.6,1.245
12.1,0,1.5,0.33,-3.7,3.2,1.1
11.5,0,1.1,0.38,-2.3,3.5,0.9
11.3,0,0.7,0.4,-1.8,3.9,0.888
11.1,0,1,0.37,-3,4.5,0.831
10.4,0,1.7,0.46,-0.7,4.8,0.5
9.3,0,0.6,0.52,0,4.8,0.395
9,0,0.6,0.55,0.4,4.6,0.45
8.7,0,1.2,0.55,0.1,4.6,0.353
7.5,0,0.6,0.59,0,4.9,0.37
7.1,0,0.6,0.59,-0.3,4.9,0.408
6.6,0,0.1,0.63,0,5.8,0.378
7.8,0,0.9,0.61,0.7,6.3,0.394
9.3,0,1.4,0.49,-0.8,7,0.8
11.8,0,2.4,0.28,-6.1,7.1,1.211
13,0,1.9,0.31,-3.7,7,1.107
15.3,0,1.6,0.27,-3.6,6.5,1.363
16.6,0,2.4,0.17,-8.5,5.6,1.984
17.6,0,2.2,0.18,-7,4.8,1.939
18.4,0,2,0.17,-7.1,5.3,1.976
19.1,0,2.5,0.16,-7.3,4.7,1.717
18.7,0,1.5,0.15,-8.5,4.5,2.111
17.6,0,2.6,0.21,-5,4.3,1.495
15.5,0,2.8,0.21,-6.7,5,2.035
14.1,0,1.3,0.2,-8.5,6.2,2.545
13,0,1.5,0.23,-7.6,7.3,2.809
12,0,0.6,0.25,-7.4,7.4,2.746
11.6,0,1.6,0.23,-8.8,7.8,2.918
10.5,0,0.3,0.24,-9.2,7.9,2.743
9.6,0,0.6,0.32,-6.3,7.9,2.346
8.4,0,0.2,0.44,-3.1,7.4,1.34
7.3,0,0.3,0.48,-3,8,1.786
7.2,0,0.5,0.41,-5.2,8.4,2.343
6.5,0,1.3,0.48,-3.7,8.1,2.122
5.7,0,0.4,0.55,-2.6,7.8,1.573
5.5,0,0.7,0.61,-1.4,8.4,1.237
7.6,0,0.9,0.5,-2.1,8.9,1.137
10.6,0,0.4,0.41,-2.1,9,1.1
13.8,0,0.7,0.34,-1.8,9.1,1.264
17.1,0,1,0.26,-2.5,8.6,1.751
19.2,0,0.9,0.21,-3.6,7.6,1.425
21.3,0,1.3,0.17,-4.7,6.7,1.807
21.7,0,1.7,0.15,-6.1,5.9,2.194
23,0,1.6,0.09,-11.6,5.4,3.106
23.1,0,2,0.07,-14.6,5.2,4.889
23.2,0,1.8,0.07,-14.5,5.1,4.36
22.6,0,1.3,0.07,-15,5.3,4.27
21.3,0,1.1,0.12,-9.3,5.8,2.964
19.7,0,1.8,0.2,-3.9,6.4,1.656
18.2,0,0.7,0.28,-0.6,7.5,0.974
17.2,0,0.7,0.31,-0.1,7.9,0.809
15.3,0,1,0.34,-0.4,8.2,1.139
14.8,0,0.4,0.32,-1.7,8.6,1.971
13.3,0,0.6,0.4,0,8.8,1.223
13,0,0.8,0.41,0,9.3,1.179
13.3,0,0.9,0.47,2.2,9.3,1.552
11.5,0,0.6,0.52,1.9,9.8,1.245
11.3,0,0.4,0.53,2,10.1,1.326
11.1,0,0.9,0.56,2.6,10.7,1.372
12.3,0,1,0.44,0.3,11.7,1.756
13.1,0,0.7,0.36,-1.6,12.7,2.422
16,0,1.7,0.31,-1.1,12.9,2.32
17.3,0,3,0.28,-1.4,13.1,2.353
18.6,0,4.9,0.23,-2.9,13,2.779
19.5,0,3.4,0.25,-1,12.5,2.256
19.8,0,4,0.26,-0.2,12,2.281
20.9,0,4.1,0.23,-1,11.6,2.547
21.4,0,4.6,0.22,-1.2,11,2.757
21.2,0,3.7,0.2,-2.6,11.4,2.89
20.1,0,4.1,0.2,-3.5,11.7,2.732
19,0,4.3,0.23,-2.6,11.8,2.562
17.7,0,2.5,0.22,-4.3,12.3,3
16.8,0,1.8,0.2,-6.3,12.8,3.245
16.2,0,3.2,0.21,-6.1,13.3,3.274
15.5,0,2.5,0.22,-6.1,13.5,3.043
14.6,0,3.9,0.25,-5.2,14,3
14.3,0,3.7,0.29,-3.5,14.3,2.89
14,0,3.2,0.31,-2.8,14.4,2.972
13.8,0,2.1,0.32,-2.6,13.9,3
13.9,0,0.9,0.32,-2.5,13.6,3.071
14,0,1.3,0.32,-2.4,13.7,3.245
13.8,0,2.9,0.34,-1.8,14,3.06
13.5,0,3.7,0.38,-0.5,13.9,3.061
13.5,0,2.9,0.39,-0.2,14.1,3
14.1,0,2.1,0.4,0.6,14.7,2.911
15,0,2.3,0.39,1.1,14.8,1.839
16.3,0,2.6,0.38,1.9,14.1,2.918
18.4,0,2.6,0.36,3,13.5,3.02
20.1,0,3.3,0.36,4.5,12.8,2.589
20.7,0,3.5,0.37,5.4,11.8,2.122
21.2,0,3,0.35,5.1,11.3,2.526
21.3,0,3.4,0.36,5.6,10.9,2.545
21.7,0,2.1,0.35,5.5,10.6,2.519
22.1,0,1.5,0.35,5.9,10.3,2.48
21.6,0,1.9,0.37,6.2,10.4,2.461
21.1,0,2.1,0.39,6.5,10.6,2.403
20.6,0,2.1,0.42,7.2,11,2.307
20.2,0,1.4,0.44,7.5,11.4,2.034
19.6,0,2.2,0.46,7.6,11.5,1.99
19.4,0,1.6,0.48,8,11.1,2.159
18.8,0,2.5,0.5,8.1,10.4,2
18.2,0,1.1,0.53,8.4,10.3,1.924
18,0,0.3,0.54,8.5,10,1.888
18.2,0,1.4,0.53,8.4,9.4,1.955
17.6,0,1.1,0.54,8.1,8.8,2
17.3,0,0.9,0.56,8.4,8.4,2.016
17.2,0,0.5,0.56,8.3,8.2,2.005
17.2,0,1.3,0.56,8.3,8.1,1.992
17.5,0,1.1,0.56,8.6,8,1.899
17.8,0,1.4,0.55,8.6,7.7,1.622
16.7,0.1,2.2,0.62,9.3,7.5,0.601
17.3,0,1.4,0.67,11.1,6.7,1.67
18,0,2.6,0.62,10.6,5.9,1.296
15.8,0.2,0.6,0.82,12.7,5.1,0.676
15.7,1,1,0.82,12.6,3.9,0.374
15.8,2.2,0.3,0.84,13,3.3,0.51
15.6,2.5,1.2,0.86,13.2,2.9,0.211
15.6,2.5,0.7,0.88,13.6,2.3,0.296
15.6,2.1,0.4,0.88,13.6,2,0.241
15.5,1.9,0.3,0.88,13.5,2,0.414
15.6,1.5,0,0.89,13.7,2.1,0.22
15.8,1.6,0.6,0.89,13.9,1.9,0.3
15.3,1.8,0.6,0.89,13.4,2.2,0.808
15.3,4.6,1,0.89,13.4,2.2,0.641
14.1,1.2,1.5,0.91,12.6,2.2,0.3
12.6,1.6,2.6,0.89,10.8,2.4,0.169
12.1,0.9,2.7,0.91,10.6,2.4,0.253
11.3,0.3,2.6,0.92,10,2.6,0.154
10.8,1.6,3,0.88,8.8,2.8,0.388
10.5,3,3.2,0.91,9,3.2,0.583
10.1,1.1,3.3,0.87,8,4.1,0.368
9.6,1.1,3.7,0.87,7.5,5.1,0.287
9.3,1.1,4,0.88,7.4,6.4,0.284
10,0.2,2.7,0.85,7.5,6.9,2.33
10.8,0,4.9,0.73,6.1,7.7,2.786
11.3,0,4.1,0.67,5.3,8.3,3.946
11.8,0,4.3,0.63,4.9,8.4,4.358
12.6,0,3.8,0.57,4.2,8.4,3.743
13.6,0,3.7,0.54,4.4,8.1,4.793
13.5,0,3,0.52,3.8,8.2,3.601
13.6,0,3,0.55,4.7,8.5,2.432
13.5,0,2.3,0.54,4.3,8.8,2.443
13.3,0,2.8,0.53,3.9,9.1,4.99
13,0,1.7,0.54,3.8,9.6,4.187
12.6,0,1.9,0.55,3.7,10.8,3.346
12.1,0,2.5,0.57,3.8,11.9,2.097
11.8,0,1.3,0.56,3.2,12.8,2.094
11.1,0,2.4,0.6,3.6,13.1,1.542
9.8,0,2.5,0.6,2.3,13.6,1.927
8.8,0,2.1,0.54,0,14,1.631
7.5,0,2.6,0.64,1.1,14.4,1.015
7,0,2.7,0.62,0.2,14.8,1.575
6.1,0,2.1,0.64,-0.2,15.1,1.25
5.8,0,1.9,0.66,0,15.3,1.81
4.8,0,1.1,0.71,0,16.2,1.907
5,0,1.3,0.69,-0.2,17.3,1.967
7.1,0,2,0.55,-1.3,17.4,1.893
9.1,0,2.4,0.45,-2.2,17.6,2.377
11.1,0,4.1,0.31,-5.4,17.4,3.417
12.6,0,1.5,0.26,-6.4,17.5,5.212
13.9,0,1.9,0.23,-6.9,16.9,4.914
14.2,0,1.8,0.21,-7.8,15.6,4.506
17,0,1.8,0.21,-5.5,14.8,4.931
17.3,0,1.4,0.19,-6.5,13.8,4.885
17.2,0,1.6,0.19,-6.6,13.4,4.623
18.2,0,1,0.19,-5.8,12.9,4.394
17.2,0,1.1,0.18,-7.3,13,2.833
16.2,0,0.4,0.21,-6.1,12.9,4.343
14.6,0,1,0.31,-2.3,14.1,2.77
13.6,0,1.2,0.37,-0.8,14.7,2.384
12.8,0,0.8,0.39,-0.8,14.7,1.998
11.8,0,0.5,0.38,-2,14.6,2.274
10.8,0,0.9,0.41,-1.9,14.7,2.247
10.6,0,0.8,0.46,-0.5,14.9,1.802
10.1,0,0.9,0.54,1.1,14.2,1.838
9.3,0,0.5,0.54,0.4,14.1,2.019
8.6,0,0.2,0.56,0.3,14,1.875
8.5,0,0.6,0.58,0.6,14.3,1.765
7.9,0,0.8,0.62,1,14.6,2.138
7.6,0,0.9,0.68,2,15,1.104
8.8,0,0.5,0.63,2.1,15.2,1.205
10.3,0,0.7,0.48,-0.2,15.2,2.126
12.1,0,0.5,0.43,-0.1,15.2,2.731
14.7,0,0.9,0.37,0.1,14.4,2.676
17.5,0,2.2,0.28,-1.2,13.7,2.983
18.7,0,4,0.15,-8.5,12.8,2.678
19.5,0,3,0.15,-7.8,12.2,2.196
19.7,0,4.6,0.19,-4.6,11.6,1.718
18.9,0,4.6,0.21,-3.9,11.5,1.41
18.3,0,3.5,0.23,-3.2,11.4,1.322
17.2,0,3.2,0.27,-1.9,11.6,1.075
16.5,0,2,0.3,-1.1,12,1.136
15.3,0,1,0.34,-0.4,12.6,1.186
14.6,0,0.6,0.37,0,13.4,1.107
14.1,0,1,0.36,-0.7,13.9,1.083
13.3,0,0.6,0.39,-0.3,14.2,1.688
12.6,0,1.8,0.41,-0.3,14.5,1.186
11.6,0,0.8,0.45,0,14.6,1.071
11,0,0.8,0.49,0.6,14.6,1.576
10.3,0,0.8,0.53,1.1,14.3,1.05
9.3,0,0.4,0.56,0.9,14.1,0.928
8.7,0,0.4,0.6,1.3,14,0.824
8.1,0,0.7,0.63,1.4,14.2,0.746
8.5,0,0.4,0.61,1.3,14.5,0.614
9.8,0,1,0.59,2.1,14.9,0.619
10.8,0,0.5,0.56,2.3,15.2,0.626
13.3,0,0.8,0.47,2.2,15.1,0.678
16.2,0,1.4,0.4,2.5,14.3,0.651
18,0,1.8,0.29,-0.3,13.5,1.084
19.4,0,1.6,0.2,-4.1,12.6,1.691
20.5,0,1.6,0.22,-1.9,11.5,1.764
21.7,0,2.3,0.14,-7,10.8,2.84
21.2,0,3.4,0.12,-9.3,10.8,3.72
19.8,0,3.6,0.15,-7.6,10.7,3.687
18.7,0,2.9,0.17,-6.8,10.8,3
17.3,0,2.1,0.19,-6.5,10.7,3.722
16.2,0,1.3,0.2,-6.8,11.5,3.803
15.3,0,0.5,0.23,-5.7,12.1,2.935
14.8,0,1.2,0.28,-3.5,12.1,2.545
14,0,0.2,0.28,-4.2,12,2.607
13,0,0.6,0.33,-2.9,11.5,2.37
12.7,0,1,0.29,-4.9,11.4,2.414
12.3,0,1.1,0.32,-3.9,11.3,2.307
11.3,0,1.1,0.41,-1.4,11.3,1.968
10.6,0,0.5,0.42,-1.8,11.3,2.071
10,0,0.5,0.47,-0.8,11.4,2.711
8.3,0,0.7,0.53,-0.7,11.5,1.887
8.5,0,0.6,0.54,-0.2,12.2,1.623
10.1,0,1.2,0.44,-1.6,12.6,1.919
11.3,0,1.2,0.39,-2.1,12.6,1.944
13.3,0,1.3,0.32,-3,12.6,2.309
14.8,0,1.8,0.25,-5,12.4,2.874
16.7,0,2.5,0.22,-5.1,11.8,2.375
18.1,0,2.8,0.15,-8.9,11,3.51
18.1,0,3,0.16,-8.1,10.5,3.615
18.7,0,2.7,0.15,-8.5,10,2.945
18.5,0,2.7,0.16,-7.8,9.8,2.965
17.2,0,3.5,0.22,-4.7,9.9,2.107
15.8,0,2.9,0.2,-7.1,10.4,3.065
14.6,0,2.3,0.24,-5.7,10.8,3.458
13.7,0,1,0.27,-4.9,11.6,3.074
13.1,0,0.9,0.25,-6.5,12.6,3.392
12.3,0,1.5,0.29,-5.2,13,3.245
11.8,0,1.8,0.35,-3.1,13.1,3.857
11,0,2,0.38,-2.7,13.3,3.793
10.4,0,0.8,0.4,-2.6,13.4,3.625
9.8,0,0.8,0.41,-2.8,13.7,3.75
8.6,0,0.8,0.48,-1.8,14,3.303
8.1,0,0.3,0.51,-1.4,14.4,3.314
7,0,1,0.56,-1.1,15.1,2.861
6.4,0,1,0.57,-1.5,15.5,2.636
6.2,0,1.2,0.63,-0.3,16,1.82
8.2,0,0.6,0.54,-0.5,17.1,1.627
10.5,0,2.3,0.42,-1.8,17.8,2.157
12.9,0,1.5,0.37,-1.4,18.2,2.528
15.2,0,1.6,0.32,-1.4,18.3,2.923
16.3,0,1.2,0.33,0,17.8,4.428
17,0,1.5,0.3,-0.7,17.4,4.593
17.9,0,2.8,0.27,-1.3,17.2,4.785
18.6,0,3.1,0.26,-1.3,16.8,5.052
17.6,0,2.5,0.26,-2.1,16.5,4.495
17.3,0,3.1,0.28,-1.4,16.8,4.285
15.8,0,4.4,0.33,-0.4,17.2,4.006
14.3,0,3.6,0.38,0.1,17.9,3.911
12.9,0,3.7,0.41,0,19.3,3.672
11.8,0,3.7,0.42,-0.7,20.9,3.91
11,0,3,0.44,-0.8,22,4.124
10.1,0,3.5,0.46,-1,22.3,4.178
9.6,0,2.3,0.47,-1.1,22.7,4.113
9.1,0,2.2,0.49,-1,22.8,4.232
8.8,0,1.7,0.5,-1,22.7,3.924
8.6,0,1.4,0.5,-1.2,22.8,3.953
8.3,0,0.6,0.52,-0.9,22.9,4.071
7.8,0,1,0.54,-0.9,23.5,3.815
7.8,0,0.6,0.55,-0.6,24.1,3.638
7.9,0,0.8,0.56,-0.3,24.5,3.432
8.8,0,1,0.56,0.4,25.1,2.341
11,0,1,0.46,-0.1,25.5,2.796
12.5,0,1.3,0.42,0,25.7,3.174
14.3,0,1,0.39,0.5,25.3,3.458
15.6,0,1.2,0.34,-0.2,24.4,3.097
17.1,0,1.2,0.31,-0.1,23.6,3.106
17.2,0,1.3,0.31,-0.1,22.9,2.709
18.7,0,1.3,0.28,-0.2,22.3,2.594
19,0,1.7,0.27,-0.4,21.9,2.303
18.5,0,1.5,0.24,-2.4,21.5,2.227
17.2,0,3.1,0.35,1.5,21.7,1.981
15.3,0,2.4,0.4,1.7,21.9,2.433
14.3,0,1.2,0.42,1.5,22.7,2.548
13.5,0,0.4,0.44,1.4,23.5,2.412
13,0,0.8,0.49,2.5,23.9,2.12
12.3,0,0.4,0.52,2.7,24.2,1.95
11.5,0,0.4,0.54,2.4,24.3,1.815
10.8,0,0.2,0.58,2.8,24.4,1.48
10,0,0.4,0.62,3,24.5,1.597
9,0,0.3,0.67,3.1,24.5,3.251
8.8,0,0.6,0.66,2.7,24.4,1.356
7.8,0,0.2,0.7,2.6,24.4,1.088
7.2,0,0.2,0.73,2.6,24.6,1.027
7.4,0,0.5,0.72,2.6,24.7,1.1
9,0,0.6,0.67,3.1,25.2,1.089
11.4,0,0.5,0.59,3.6,25.5,1.086
14.3,0,0.9,0.47,3.1,25.5,1.502
16.7,0,1.5,0.37,1.9,25,1.818
18.6,0,1.1,0.32,1.5,23.8,2.396
20.7,0,2.2,0.26,0.4,22.5,2.529
21.6,0,2.1,0.21,-1.6,21.4,2.598
22.4,0,1.3,0.18,-3.1,20.6,2.551
22.4,0,1.8,0.16,-4.6,19.9,2.468
22.7,0,2.4,0.14,-6.2,19.1,2.592
22.1,0,1.1,0.16,-4.9,19.1,2.546
21.1,0,0.9,0.18,-4.1,19.2,2.326
18.7,0,1.6,0.29,0.2,19.3,1.895
17,0,0.7,0.35,1.4,19.6,1.059
16.2,0,1,0.39,2.2,20.5,1.075
16,0,0.5,0.39,2,20,1.132
15.9,0,0.5,0.41,2.6,19.6,1.106
15.3,0,1.1,0.43,2.7,19.5,1.115
15.1,0,0.3,0.44,2.9,19.1,1.24
15.5,0,1.3,0.35,0,18.5,3.198
15.1,0,1,0.36,0.1,18.4,3.266
14.6,0,0.7,0.37,0,17.5,3.156
14.8,0,1,0.33,-1.3,16.8,3.503
14.6,0,1,0.39,0.7,16.4,1.722
14.8,0,0.8,0.25,-5,17.1,3.559
15.6,0,1.3,0.23,-5.4,16.5,3.58
16.1,0,1.4,0.22,-5.6,16.3,3.667
16.9,0,2.9,0.24,-3.8,15.5,3.221
16.2,0,2.2,0.34,0.2,14.1,3.709
14.1,0,3.1,0.58,5.9,13,2.275
13,0.4,1.4,0.7,7.6,11.5,1.986
13.1,0,1.3,0.74,8.5,9.9,2.024
12.8,0,3,0.73,8,8.3,1.736
12.6,1,2.8,0.78,8.8,7.5,1.766
12.5,1.5,2.2,0.8,9.1,6.5,1.733
12.3,2.4,2.4,0.81,9.1,5.3,0.628
12.6,0.9,1.4,0.82,9.6,4.9,1.269
12.6,1.8,1.6,0.84,9.9,4.6,0.684
12.9,0.2,2.2,0.87,10.7,4.1,0.596
13.1,0.2,1.7,0.85,10.6,3.3,0.482
13.6,0.2,2.1,0.89,11.8,2.6,0.621
14.3,0.1,1.9,0.88,12.3,1.7,0.845
14.1,0.3,1.4,0.87,11.9,1.9,0.187
13.1,0.3,3.4,0.88,11.1,2.1,0.778
12.3,0,2.6,0.87,10.1,2.9,0.559
11.6,0,1.9,0.88,9.6,3,0.809
11.5,0,2,0.89,9.7,3.4,1.665
11.1,0,2.5,0.85,8.6,4.3,0.9
11.2,0.1,1.4,0.9,9.6,5,0.8
11.5,0.1,1.9,0.87,9.4,5.7,0.609
12.3,0,2.7,0.79,8.7,6.4,1.248
13.8,0,2.5,0.67,7.7,6.5,2.4
16.2,0,2.9,0.53,6.5,6.1,3.184
16.8,0,3.3,0.47,5.4,5.9,3.3
16.1,0,4,0.4,2.4,6.2,3.928
14.1,0,4.6,0.33,-1.9,6.5,4.706
13.8,0,4.5,0.32,-2.6,6.5,5.118
12.3,0,4.2,0.35,-2.7,6.9,4.178
10.4,0,4,0.46,-0.7,7.6,1.779
8.6,0,3.5,0.51,-0.9,8.2,2.659
7.4,0,2.8,0.56,-0.8,9.3,2.365
7,0,2.4,0.59,-0.4,10,2.159
6.3,0,2.2,0.62,-0.4,10.9,1.89
5.9,0,2,0.63,-0.6,11.5,1.915
5.5,0,1.9,0.66,-0.3,11.7,1.863
5.5,0,1.8,0.67,-0.1,12,1.764
5,0,1.6,0.68,-0.4,11.9,1.688
5,0,1.4,0.67,-0.6,11.7,1.754
5,0,1.9,0.65,-1,11.7,1.875
4.6,0,1.3,0.67,-1,11.7,1.875
4.5,0,1.1,0.66,-1.3,11.9,1.775
4.8,0,1,0.65,-1.2,12.5,1.677
6.5,0,0.7,0.57,-1.4,13.2,2.058
8.1,0,2.1,0.47,-2.5,13.4,2.736
9.9,0,2,0.33,-5.6,13.6,3.791
11.5,0,1.8,0.32,-4.6,13.7,3.845
13,0,2.2,0.23,-7.6,13,3.975
14.5,0,3.6,0.22,-7,12.1,4.339
15.3,0,3.7,0.16,-10.4,11.8,3.752
15.5,0,4.2,0.17,-9.4,11.7,3.801
15,0,3.4,0.21,-7.1,11.7,3.318
14.4,0,4.1,0.23,-6.5,11.6,3.114
13.5,0,2.5,0.25,-6.1,11.5,3.419
12.3,0,2.4,0.27,-6.2,11.9,3.102
11.3,0,2,0.31,-5.2,12.6,3.033
10,0,1.9,0.34,-5.1,13.5,3.416
9.1,0,1.5,0.36,-5.2,14.2,3.221
8,0,1.2,0.42,-4.1,14.4,3.1
7.5,0,1.3,0.45,-3.6,14.4,2.863
7,0,0.6,0.49,-3,14.3,2.809
6.4,0,0.8,0.54,-2.2,14.5,2.659
5.7,0,0.9,0.57,-2.1,13.8,2.346
5,0,1.1,0.6,-2.1,13.9,2.06
4.3,0,0.1,0.63,-2.1,13.8,1.824
4,0,1,0.71,-0.7,14.3,1.26
4.3,0,1.1,0.66,-1.5,14.5,1.118
6.2,0,0.6,0.59,-1.2,14.6,1.709
8.7,0,0.7,0.47,-2,14.6,2.062
10.1,0,1.2,0.41,-2.5,14.7,2.335
12.1,0,1.1,0.39,-1.4,14.2,2.146
13.8,0,1.4,0.39,0,13.5,1.71
15.6,0,1.3,0.29,-2.4,12.4,1.738
16.7,0,2.1,0.16,-9.2,11.4,2.926
18,0,1.9,0.15,-9,10.3,3.373
18.6,0,1.8,0.19,-5.5,9.2,2.552
18.7,0,1.4,0.1,-13.6,9,4.675
18.2,0,1.5,0.13,-10.7,8.7,1.064
17.2,0,1,0.15,-9.7,8.8,2.788
16.2,0,1.1,0.2,-6.8,9.1,1.962
13.8,0,0.8,0.32,-2.6,10.4,2.03
13,0,1.2,0.32,-3.3,10.5,2.208
12,0,1.1,0.39,-1.5,10.2,2.1
11.4,0,0.7,0.41,-1.4,10.5,2.192
10.7,0,0.8,0.44,-1,10.7,2.171
